Pack,nCopies,Card,Mana Cost,Adj. Games Played,Adj. Wins,Adj. Losses,Games Played,Wins,Losses,Win Rate,Conservative Rating,Mean,StdDev,Tier,Turns to Win,Turns to Lose
J25 Explorers 3,1,"Explore",{1}{G},757,445,312,757,445,312,0.5878467635402906,33.6938096857171,39.27607330235908,1.8607545388806606,D,19.858426966292136,19.64423076923077
J25 Explorers 3,1,"Ulvenwald Mysteries",{2}{G},895,435,460,895,435,460,0.4860335195530726,35.626248587850085,40.9985111060295,1.79075417272647,D,21.77241379310345,19.73695652173913
J25 Explorers 3,1,"Somberwald Beastmaster",{6}{G},548,375,173,548,375,173,0.6843065693430657,99.77806709042078,105.04352738545722,1.7551534316788164,A,22.330666666666666,24.13294797687861
J25 Explorers 4,1,"Clear Shot",{2}{G},1215,706,509,1215,706,509,0.5810699588477366,66.32754338492191,71.82550358769397,1.8326534009240194,C,19.54957507082153,20.711198428290768
J25 Explorers 4,1,"Go Forth",{G},1212,683,529,1212,683,529,0.5635313531353136,36.86499205011411,42.39434719670828,1.8431183821980561,D,19.578330893118594,20.66162570888469
J25 Explorers 4,1,"Razorgrass Invoker",{3}{G},1203,681,522,1203,681,522,0.5660847880299252,76.44568230883176,81.71586912366674,1.756728938278323,B,20.113069016152718,20.896551724137932
J25 Explorers 4,1,"Braulios of Pheres Band",{3}{G}{G},1072,673,399,1072,673,399,0.6277985074626866,71.6137642382946,76.98820121651138,1.7914789927389252,B,19.808320950965825,21.040100250626566
J25 Explorers 4,1,"Slimy Piper",{1}{G},1162,624,538,1162,624,538,0.5370051635111877,39.88842633282841,45.37251621140042,1.8280299595240057,D,19.878205128205128,21.102230483271377
J25 Explorers 4,1,"Merfolk Branchwalker",{1}{G},1058,608,450,1058,608,450,0.5746691871455577,48.12597166357557,53.46426235831628,1.7794302315802384,C,19.49671052631579,21.393333333333334
J25 Explorers 4,1,"Adventurous Impulse",{G},1083,590,493,1083,590,493,0.5447830101569714,21.163800523341955,26.61051277790845,1.8155707515221655,E,19.818644067796612,21.15212981744422
J25 Explorers 4,1,"Primeval Herald",{3}{G},1071,584,487,1071,584,487,0.5452847805788982,60.74082937391633,66.19432453637256,1.8178317208187438,C,19.796232876712327,20.870636550308006
J25 Explorers 4,1,"Jadelight Ranger",{1}{G}{G},998,581,417,998,581,417,0.5821643286573146,74.05822824876776,79.65804895959693,1.8666069036097204,B,20.10327022375215,21.980815347721823
J25 Explorers 4,1,"Shardless Outlander",{7},1052,567,485,1052,567,485,0.5389733840304183,46.505283372123245,51.90077647900891,1.798497702295222,C,20.336860670194003,20.781443298969073
J25 Explorers 4,1,"Ixalli's Diviner",{1}{G},1067,538,529,1067,538,529,0.5042174320524836,38.038744472186224,43.496354304977004,1.8192032775969265,D,20.41078066914498,21.544423440453688
J25 Explorers 4,1,"Explore",{1}{G},781,442,339,781,442,339,0.5659411011523687,30.840751414424446,36.27031578220869,1.8098547892614147,D,19.38914027149321,21.088495575221238
J25 Fun Guys 1,1,"Sporecrown Thallid",{1}{G},1147,595,552,1147,595,552,0.5187445510026155,72.2821454859391,77.63903855890928,1.7856310243233944,B,19.23361344537815,21.577898550724637
J25 Fun Guys 1,1,"Band Together",{2}{G},1134,557,577,1134,557,577,0.4911816578483245,61.964746285643244,67.4872759671248,1.840843227160518,C,19.87612208258528,21.755632582322356
J25 Fun Guys 1,1,"Might of the Masses",{G},1001,537,464,1001,537,464,0.5364635364635365,56.92884805396836,62.273920201889084,1.7816907159735755,C,19.689013035381752,21.676724137931036
J25 Fun Guys 1,1,"Shroofus Sproutsire",{2}{G},1136,536,600,1136,536,600,0.47183098591549294,57.21189106285071,62.54833652260483,1.7788151532513714,C,19.63992537313433,21.506666666666668
J25 Fun Guys 1,1,"Slimy Piper",{1}{G},1095,528,567,1095,528,567,0.4821917808219178,60.9285140564861,66.29195523003078,1.7878137245148922,C,20.060606060606062,21.728395061728396
J25 Fun Guys 1,1,"Spore Crawler",{2}{G},1033,504,529,1033,504,529,0.4878993223620523,56.37140857749588,61.915513487486365,1.8480349699968286,C,20.099206349206348,21.96219281663516
J25 Fun Guys 1,1,"Saurian Symbiote",{3}{G},1017,476,541,1017,476,541,0.46804326450344147,67.36064346731685,72.83754293143889,1.8256331547073472,C,20.531512605042018,22.77634011090573
J25 Fun Guys 1,1,"Tukatongue Thallid",{G},1024,471,553,1024,471,553,0.4599609375,49.94707506890121,55.29959514987509,1.784173360324625,C,19.416135881104033,21.567811934900543
J25 Fun Guys 1,1,"Saproling Migration",{1}{G},1006,458,548,1006,458,548,0.4552683896620278,46.69404824280709,52.03421399419264,1.7800552504618499,C,19.807860262008735,21.947080291970803
J25 Fun Guys 1,1,"Fungal Plots",{1}{G},912,368,544,912,368,544,0.40350877192982454,3.4243337420268727,9.07124798883925,1.8823047489374591,E,22.214673913043477,21.189338235294116
J25 Fun Guys 1,1,"Spore Swarm",{3}{G},786,357,429,786,357,429,0.4541984732824427,56.722302624917035,62.064989334299014,1.7808955697939937,C,21.467787114845937,23.144522144522146
J25 Fun Guys 2,1,"Sporecrown Thallid",{1}{G},1170,656,514,1170,656,514,0.5606837606837607,70.06356556882544,75.56536011650704,1.8339315158938672,B,19.278963414634145,21.157587548638134
J25 Fun Guys 2,1,"For the Family",{G},1023,577,446,1023,577,446,0.5640273704789834,56.051197451741416,61.43841549064615,1.7957393463015776,C,19.790294627383016,21.54708520179372
J25 Fun Guys 2,1,"Band Together",{2}{G},1121,577,544,1121,577,544,0.5147190008920607,52.216691178177896,57.76596824721223,1.8497590230114451,C,20.39168110918544,20.613970588235293
J25 Fun Guys 2,1,"Shroofus Sproutsire",{2}{G},1087,544,543,1087,544,543,0.500459981600736,61.67986943286657,66.91643435022314,1.7455216391188577,C,19.97426470588235,20.732965009208105
J25 Fun Guys 2,1,"Undercellar Myconid",{2}{G},1010,541,469,1010,541,469,0.5356435643564357,56.913361829449684,62.292218227532615,1.7929521326943096,C,19.711645101663585,21.232409381663114
J25 Fun Guys 2,1,"Overcome",{3}{G}{G},789,530,259,789,530,259,0.6717363751584284,77.73534378165836,83.09437610163731,1.786344106659649,B,19.581132075471697,20.872586872586872
J25 Fun Guys 2,1,"Saurian Symbiote",{3}{G},1017,526,491,1017,526,491,0.5172074729596854,65.80026240369202,71.24636238504252,1.8153666604501664,C,20.75665399239544,21.625254582484725
J25 Fun Guys 2,1,"Slimy Piper",{1}{G},1024,513,511,1024,513,511,0.5009765625,44.609963734161134,50.0325670087789,1.8075344248725884,D,19.56335282651072,20.996086105675147
J25 Fun Guys 2,1,"Saproling Migration",{1}{G},1022,505,517,1022,505,517,0.49412915851272016,42.48397832889775,48.05735381567212,1.857791828924792,D,20.085148514851486,21.172147001934235
J25 Fun Guys 2,1,"Fungal Plots",{1}{G},914,403,511,914,403,511,0.44091903719912473,8.881784197001252E-16,5.741247516850851,1.9137491722836169,E,22.570719602977668,20.454011741682976
J25 Fun Guys 2,1,"Spore Swarm",{3}{G},751,362,389,751,362,389,0.48202396804260983,54.32062131551901,59.79115729085386,1.8235119917782834,C,21.908839779005525,22.046272493573266
J25 Fun Guys 2,1,"Verdeloth the Ancient",{4}{G}{G},539,292,247,539,292,247,0.5417439703153989,90.67394725901347,96.02305308589207,1.7830352756262011,A,24.647260273972602,24.53846153846154
J25 Ghastly 1,1,"Murder",{1}{B}{B},1248,724,524,1248,724,524,0.5801282051282052,81.27639849569209,86.7792860773393,1.834295860549066,B,21.18646408839779,20.580152671755727
J25 Ghastly 1,1,"Falkenrath Noble",{3}{B},1102,665,437,1102,665,437,0.603448275862069,86.93967553550485,92.25875123855131,1.7730252343488224,B,20.957894736842107,20.361556064073227
J25 Ghastly 1,1,"Tragic Slip",{B},1172,637,535,1172,637,535,0.5435153583617748,53.76597886379082,59.25292125943861,1.8289807985492625,C,21.315541601255887,20.3607476635514
J25 Ghastly 1,1,"Ozox, the Clattering King",{2}{B},1131,599,532,1131,599,532,0.5296198054818745,53.616035803314325,58.99176942338711,1.7919112066909288,C,20.757929883138566,19.69172932330827
J25 Ghastly 1,1,"Dross Hopper",{1}{B},1105,595,510,1105,595,510,0.5384615384615384,56.53984180496633,62.1754996709339,1.8785526219891915,C,21.285714285714285,20.386274509803922
J25 Ghastly 1,1,"Doomed Dissenter",{1}{B},1020,573,447,1020,573,447,0.5617647058823529,48.234354236325316,53.63663611695285,1.8007606268758436,C,21.342059336823734,20.95525727069351
J25 Ghastly 1,1,"Village Rites",{B},1003,543,460,1003,543,460,0.5413758723828515,4.9532458875801435,10.542110200181138,1.8629547708669982,E,21.626151012891345,20.536956521739132
J25 Ghastly 1,1,"Harvester of Souls",{4}{B}{B},874,540,334,874,540,334,0.6178489702517163,75.56565251061974,81.1061066458615,1.8468180450805847,B,22.144444444444446,21.290419161676645
J25 Ghastly 1,1,"Wakedancer",{2}{B},1019,521,498,1019,521,498,0.5112855740922473,48.92286129494494,54.572987346584924,1.8833753505466617,C,21.56429942418426,20.688755020080322
J25 Ghastly 1,1,"Moan of the Unhallowed",{2}{B}{B},899,520,379,899,520,379,0.578420467185762,78.37061588490442,83.74837068418158,1.7925849330923835,B,21.976923076923075,21.96042216358839
J25 Ghastly 1,1,"Morbid Opportunist",{2}{B},973,517,456,973,517,456,0.5313463514902363,25.693396437048172,31.19845846321554,1.8350206753891227,D,21.95164410058027,20.763157894736842
J25 Ghastly 1,1,"Blood Beckoning",{B},836,432,404,836,432,404,0.5167464114832536,35.305524560615666,40.779477688540055,1.8246510426414622,D,22.52314814814815,20.883663366336634
J25 Ghastly 2,1,"Defenestrate",{2}{B},1204,722,482,1204,722,482,0.5996677740863787,76.94104723123242,82.40526230497201,1.8214050245798656,B,20.63711911357341,20.533195020746888
J25 Ghastly 2,1,"Typhoid Rats",{B},1132,684,448,1132,684,448,0.6042402826855123,53.01707223599488,58.36367069749522,1.7821994871667814,C,20.29385964912281,21.332589285714285
J25 Ghastly 2,1,"Tragic Slip",{B},1143,678,465,1143,678,465,0.5931758530183727,53.60690650004441,59.063113475306366,1.818735658420653,C,20.98967551622419,20.9247311827957
J25 Ghastly 2,1,"Bloodgift Demon",{3}{B}{B},1013,661,352,1013,661,352,0.6525172754195459,75.79421048694135,81.11735270836157,1.7743807404734024,B,20.178517397881997,21.238636363636363
J25 Ghastly 2,1,"Falkenrath Noble",{3}{B},1075,659,416,1075,659,416,0.6130232558139534,82.82648891911018,88.2468829785542,1.806798019814672,B,20.593323216995447,20.61298076923077
J25 Ghastly 2,1,"Ozox, the Clattering King",{2}{B},1118,630,488,1118,630,488,0.5635062611806798,56.83004132964271,62.13965928402992,1.7698726514624026,C,20.56031746031746,20.352459016393443
J25 Ghastly 2,1,"Gnawing Zombie",{1}{B},1095,607,488,1095,607,488,0.554337899543379,44.147531059600425,49.49014880378563,1.7808725813950694,D,20.69851729818781,20.78483606557377
J25 Ghastly 2,1,"Doomed Dissenter",{1}{B},1017,602,415,1017,602,415,0.591937069813176,56.322485892436944,61.70420344768354,1.7939058517488655,C,20.72425249169435,21.13975903614458
J25 Ghastly 2,1,"Village Rites",{B},988,571,417,988,571,417,0.5779352226720648,18.464917838076605,24.063490852725504,1.8661910048829662,E,21.001751313485112,20.4052757793765
J25 Ghastly 2,1,"Morbid Opportunist",{2}{B},958,560,398,958,560,398,0.5845511482254697,33.42196588641805,38.79001630160648,1.789350138396142,D,20.883928571428573,21.082914572864322
J25 Ghastly 2,1,"Moan of the Unhallowed",{2}{B}{B},902,526,376,902,526,376,0.5831485587583148,67.5493832748472,72.94945847968586,1.8000250682795533,B,21.484790874524716,21.976063829787233
J25 Ghastly 2,1,"Blood Beckoning",{B},818,458,360,818,458,360,0.5599022004889975,39.95675766321716,45.28233009770966,1.7751908114974988,D,22.45414847161572,21.427777777777777
J25 Ghastly 3,1,"Murder",{1}{B}{B},1195,748,447,1195,748,447,0.6259414225941422,64.4567396045792,70.08935668919455,1.8775390282051159,C,20.899732620320854,19.293064876957494
J25 Ghastly 3,1,"Tragic Slip",{B},1141,691,450,1141,691,450,0.6056091148115688,44.80742784531729,50.22038387101371,1.8043186752321403,D,21.02026049204052,19.484444444444446
J25 Ghastly 3,1,"Wriggling Grub",{1}{B},998,646,352,998,646,352,0.6472945891783567,52.381220391543344,57.71506741172597,1.7779490067275423,C,20.34984520123839,19.585227272727273
J25 Ghastly 3,1,"Reaper from the Abyss",{3}{B}{B}{B},827,631,196,827,631,196,0.7629987908101572,125.21707923340446,130.58970280568394,1.7908745240931616,S,21.24405705229794,20.602040816326532
J25 Ghastly 3,1,"Falkenrath Noble",{3}{B},1018,631,387,1018,631,387,0.6198428290766208,86.4932942077084,91.81680036961015,1.7745020539672471,B,20.49920760697306,19.157622739018088
J25 Ghastly 3,1,"Ozox, the Clattering King",{2}{B},1080,624,456,1080,624,456,0.5777777777777777,58.46914984993478,63.93785715387726,1.8229024346474945,C,20.432692307692307,17.982456140350877
J25 Ghastly 3,1,"Dross Hopper",{1}{B},1091,607,484,1091,607,484,0.5563703024747938,41.86793353375782,47.2938518285513,1.8086394315978254,D,20.660626029654036,19.051652892561982
J25 Ghastly 3,1,"Deadly Dispute",{1}{B},987,597,390,987,597,390,0.6048632218844985,14.150670623448844,19.64347629549749,1.830935224016215,E,20.87604690117253,19.05897435897436
J25 Ghastly 3,1,"Morbid Opportunist",{2}{B},935,580,355,935,580,355,0.6203208556149733,40.66189574624461,46.20470911836928,1.8476044573748904,D,21.198275862068964,19.338028169014084
J25 Ghastly 3,1,"Boneclad Necromancer",{3}{B}{B},884,553,331,884,553,331,0.6255656108597285,70.63214221950554,76.00482172270765,1.790893167734036,B,21.573236889692584,20.138972809667674
J25 Ghastly 3,1,"Morkrut Behemoth",{4}{B},795,528,267,795,528,267,0.6641509433962264,82.5269551461231,88.00308164885926,1.8253755009120536,B,21.083333333333332,20.651685393258425
J25 Ghastly 3,1,"Blood Beckoning",{B},826,489,337,826,489,337,0.5920096852300242,45.45714273777409,50.82851873214732,1.7904586647910772,C,21.848670756646218,19.605341246290802
J25 Ghastly 4,1,"Defenestrate",{2}{B},1157,663,494,1157,663,494,0.5730337078651685,61.62289795017808,67.02421843226622,1.800440160696048,C,20.52790346907994,19.518218623481783
J25 Ghastly 4,1,"Tragic Slip",{B},1115,640,475,1115,640,475,0.5739910313901345,57.67475700426909,63.134787633346406,1.8200102096924389,C,20.5296875,19.59578947368421
J25 Ghastly 4,1,"Deadly Dispute",{1}{B},1048,618,430,1048,618,430,0.5896946564885496,18.0771068884995,23.425778856359557,1.782890655953352,E,20.466019417475728,18.92325581395349
J25 Ghastly 4,1,"Falkenrath Noble",{3}{B},1039,613,426,1039,613,426,0.5899903753609239,78.53455889925266,83.71986652769803,1.7284358761484553,B,20.430668841761825,19.61737089201878
J25 Ghastly 4,1,"Ozox, the Clattering King",{2}{B},1079,592,487,1079,592,487,0.5486561631139945,52.45068830325738,57.714854655180446,1.7547221173076886,C,20.23310810810811,18.745379876796715
J25 Ghastly 4,1,"Doomed Dissenter",{1}{B},1032,582,450,1032,582,450,0.563953488372093,51.10870024198792,56.51226051036133,1.8011867561244705,C,20.395189003436425,19.302222222222223
J25 Ghastly 4,1,"Shambling Ghast",{B},1024,581,443,1024,581,443,0.5673828125,56.18450015409313,61.605685433858895,1.8070617599219214,C,20.096385542168676,19.329571106094807
J25 Ghastly 4,1,"Morbid Opportunist",{2}{B},987,558,429,987,558,429,0.5653495440729484,33.00985877545571,38.362079829375475,1.7840736846399208,D,20.72043010752688,19.156177156177158
J25 Ghastly 4,1,"Moan of the Unhallowed",{2}{B}{B},927,556,371,927,556,371,0.5997842502696872,79.19223937906715,84.44173015110104,1.7498302573446314,B,21.005395683453237,20.107816711590296
J25 Ghastly 4,1,"Wakedancer",{2}{B},960,478,482,960,478,482,0.4979166666666667,35.66728027389657,40.9815854298475,1.7714350519836422,D,21.039748953974897,19.24896265560166
J25 Ghastly 4,1,"Crawl from the Cellar",{B},564,351,213,564,351,213,0.6223404255319149,50.48017931472698,55.77082715808379,1.763549281118935,C,21.945868945868945,20.835680751173708
J25 Ghastly 4,1,"Army of the Damned",{5}{B}{B}{B},439,325,114,439,325,114,0.7403189066059226,134.83392076803395,139.87991105706854,1.681996763011534,S,21.76,21.57017543859649
J25 Giddyap,1,"Banishing Light",{2}{W},1202,752,450,1202,752,450,0.6256239600665557,65.93004305557612,71.50439648293377,1.8581178091192148,C,21.824468085106382,22.413333333333334
J25 Giddyap,1,"Thurid, Mare of Destiny",{2}{W}{W},1052,728,324,1052,728,324,0.6920152091254753,110.60063533298342,116.00917431693244,1.8028463279830094,A,20.892857142857142,23.382716049382715
J25 Giddyap,1,"Steadfast Unicorn",{W},1152,669,483,1152,669,483,0.5807291666666666,75.76315657582941,81.08383457326465,1.7735593324784158,B,21.013452914798208,21.923395445134574
J25 Giddyap,1,"Sungrace Pegasus",{1}{W},1081,637,444,1081,637,444,0.5892691951896393,63.94640040810839,69.340583141803,1.7980609112315362,C,21.368916797488225,22.576576576576578
J25 Giddyap,1,"Moment of Triumph",{W},1050,629,421,1050,629,421,0.599047619047619,47.73854247628296,53.14826718933931,1.8032415710187835,C,20.92845786963434,23.1187648456057
J25 Giddyap,1,"Celestial Unicorn",{2}{W},1039,615,424,1039,615,424,0.591915303176131,59.66563743823373,65.07559268323921,1.8033184150018262,C,21.45691056910569,22.245283018867923
J25 Giddyap,1,"Sunmane Pegasus",{3}{W},1010,594,416,1010,594,416,0.5881188118811881,91.20687375112126,96.54533799792173,1.779488082266821,A,22.08080808080808,22.557692307692307
J25 Giddyap,1,"Ronom Unicorn",{1}{W},1016,574,442,1016,574,442,0.5649606299212598,46.31100646523963,51.88104491534456,1.8566794833683107,C,20.84494773519164,22.669683257918553
J25 Giddyap,1,"Shield Mare",{1}{W}{W},950,557,393,950,557,393,0.5863157894736842,58.75911566228656,64.19725745880794,1.8127139321737917,C,22.017953321364452,23.282442748091604
J25 Giddyap,1,"Brightmare",{2}{W},967,548,419,967,548,419,0.5667011375387797,58.119573265358184,63.54830651409418,1.809577749578664,C,22.594890510948904,23.00477326968974
J25 Giddyap,1,"Tenacity",{3}{W},807,508,299,807,508,299,0.6294919454770755,59.030160692854075,64.42086513607907,1.7969014810749993,C,22.03543307086614,23.54515050167224
J25 Giddyap,1,"Outflank",{W},859,465,394,859,465,394,0.5413271245634459,48.931947513992256,54.270682490280166,1.7795783254293023,C,22.683870967741935,22.576142131979694
J25 Goblins 1,1,"Dropkick Bomber",{2}{R},1093,655,438,1093,655,438,0.5992680695333943,72.62719991044668,77.96238427652112,1.7783947886914802,B,17.45496183206107,20.769406392694062
J25 Goblins 1,1,"Shock",{R},1120,627,493,1120,627,493,0.5598214285714286,61.3033973125442,66.67306114669616,1.7898879447173182,C,17.928229665071772,20.973630831643003
J25 Goblins 1,1,"Weaselback Redcap",{R},1042,593,449,1042,593,449,0.5690978886756238,67.15363061708354,72.24042903962942,1.6955994741819587,C,17.854974704890388,20.41870824053452
J25 Goblins 1,1,"Battle Cry Goblin",{1}{R},1056,581,475,1056,581,475,0.5501893939393939,60.014253030119704,65.38561645943503,1.7904544764384405,C,17.605851979345957,20.25263157894737
